part_id,date,on_hand_qty,consumption_qty,backorder_qty,blocked_qty,avg_weekly_demand,criticality_class,unit_cost,lead_time_days,days_of_coverage,inventory_value,inventory_turns,stock_status,demand_std,demand_mean,lead_time_weeks,safety_stock,reorder_point,vs_safety_stock,target_days,z_score,recommended_ss,recommended_rop,recommended_on_hand,current_value,recommended_value,potential_reduction
P00168,2024-12-23,39,6,0,0,2.9294871794871793,A,3707.61,40,93.19037199124728,144596.79,3.9059829059829054,Excess,1.8875216024815653,2.9294871794871793,5.714285714285714,7.444865406074801,24.18479214600154,5.238509747694981,45.0,2.33,10.513052361305629,27.25297910123237,18.83241758241758,144596.79,69823.25975274725,74773.53024725275
P00169,2024-12-23,136,14,0,0,11.596153846153847,B,814.51,42,82.09618573797678,110773.36,4.4338235294117645,Healthy,5.653179346577092,11.596153846153847,6.0,22.848217958864588,92.42514103578768,5.952324170088508,30.0,1.65,22.848217958864588,92.42514103578768,49.6978021978022,110773.36,40479.356868131865,70294.00313186814
P00170,2024-12-23,155,17,0,0,19.141025641025642,C,508.42,35,56.684527796383115,78805.1,6.421505376344086,Healthy,8.208138147259682,19.141025641025642,5.0,30.284025528870014,125.98915373399822,5.1182099239824375,21.0,1.28,23.49306222845674,119.19819043358494,57.42307692307693,78805.1,29195.04076923077,49610.059230769235
P00171,2024-12-23,132,5,0,0,7.108974358974359,B,977.38,56,129.9765554553652,129014.16,2.8005050505050506,Excess,5.622046141063014,7.108974358974359,8.0,26.2375538732295,83.10934874502436,5.030956797183796,30.0,1.65,26.2375538732295,83.10934874502436,30.467032967032964,129014.16,29777.86868131868,99236.29131868132
P00172,2024-12-23,58,2,0,0,3.878205128205128,C,522.73,53,104.68760330578512,30318.34,3.477011494252874,Excess,3.3260321196399723,3.878205128205128,7.571428571428571,15.100777129444415,44.46433024299753,3.8408619306689897,21.0,1.28,11.714542257993244,41.078095371546354,11.634615384615385,30318.34,6081.762500000001,24236.5775
P00173,2024-12-23,127,16,0,0,16.365384615384617,B,971.55,31,54.3219741480611,123386.84999999999,6.700787401574803,Healthy,6.359231581152675,16.365384615384617,4.428571428571429,22.081085119507723,94.55635984478245,5.751528935858355,30.0,1.65,22.081085119507723,94.55635984478245,70.13736263736264,123386.84999999999,68141.95467032967,55244.895329670326
P00174,2024-12-23,27,6,1,0,5.0256410256410255,C,476.71,35,37.607142857142854,12871.17,9.679012345679013,Healthy,4.298459916173607,5.0256410256410255,5.0,15.859220142351683,40.98742527055681,1.7024796779191633,21.0,1.28,12.302910171036459,37.43111529924158,15.076923076923077,12871.17,7187.32,5683.85
P00175,2024-12-23,587,22,0,0,33.25,C,906.57,60,123.57894736842104,532156.5900000001,2.945485519591142,Excess,12.668286540450831,33.25,8.571428571428571,61.19675970684649,346.1967597068465,9.592011126274196,21.0,1.28,47.473849954402134,332.4738499544021,99.75,532156.5900000001,90430.3575,441726.2325000001
P00176,2024-12-23,226,25,0,3,21.897435897435898,C,600.69,44,72.24590163934427,135755.94,5.03834808259587,Healthy,7.966202387570585,21.897435897435898,6.285714285714286,32.954338491025275,170.59536413205092,6.857974104427811,21.0,1.28,25.564577738492336,163.20560337951798,65.6923076923077,135755.94,39460.71230769231,96295.2276923077
P00177,2024-12-23,61,6,0,0,9.621794871794872,C,327.7,35,44.37841439040639,19989.7,8.202185792349727,Healthy,6.298328450770092,9.621794871794872,5.0,23.237759424895724,71.34673378387009,2.6250379343650394,21.0,1.28,18.02686791749487,66.13584227646923,28.865384615384617,19989.7,9459.18653846154,10530.513461538461
P00178,2024-12-23,321,40,0,0,18.33974358974359,C,839.09,58,122.52079692415239,269347.89,2.970924195223261,Excess,6.80274782704355,18.33974358974359,8.285714285714286,32.30972735621091,184.2676028140864,9.935088478494825,21.0,1.28,25.064515767242405,177.02239122511787,55.019230769230774,269347.89,46166.086346153854,223181.80365384615
P00179,2024-12-23,17,10,4,0,5.833333333333333,C,644.05,12,20.400000000000002,10948.849999999999,17.843137254901958,Healthy,4.742169550217576,5.833333333333333,1.7142857142857142,10.244779720459459,20.244779720459455,1.6593817011067549,21.0,1.28,7.947465480114004,17.947465480114,17.5,10948.849999999999,11270.875,-322.02500000000146
P00180,2024-12-23,94,10,0,0,10.916666666666666,B,2758.93,33,60.27480916030535,259339.41999999998,6.039007092198581,Healthy,5.068509144337863,10.916666666666666,4.714285714285714,18.15817212336503,69.62245783765074,5.17673251257738,30.0,1.65,18.15817212336503,69.62245783765074,46.785714285714285,259339.41999999998,129078.5107142857,130260.90928571428
P00181,2024-12-23,209,6,0,0,15.423076923076923,B,995.65,42,94.85785536159601,208090.85,3.8373205741626797,Excess,6.991274249573843,15.423076923076923,6.0,28.256340029470223,120.79480156793177,7.3965701071696275,30.0,1.65,28.256340029470223,120.79480156793177,66.0989010989011,208090.85,65811.37087912088,142279.47912087914
P00182,2024-12-23,145,8,0,0,8.974358974358974,C,371.98,53,113.10000000000001,53937.100000000006,3.2183908045977008,Excess,3.69646512564974,8.974358974358974,7.571428571428571,16.78260883278622,84.73132678150417,8.639896302458677,21.0,1.28,13.019235943009916,80.96795389172786,26.923076923076923,53937.100000000006,10014.846153846154,43922.25384615385
P00183,2024-12-23,127,3,0,0,6.371794871794871,A,3080.58,49,139.5211267605634,391233.66,2.6089238845144354,Excess,2.9799717442218534,6.371794871794871,7.0,13.009035846197166,57.61159994876127,9.762445234334946,45.0,2.33,18.37033546766024,62.97289957022434,40.96153846153846,391233.66,126185.29615384614,265048.36384615384
P00184,2024-12-23,265,18,0,0,17.57051282051282,B,423.99,44,105.57460780736957,112357.35,3.4477987421383647,Excess,7.01069430042618,17.57051282051282,6.285714285714286,29.00162232807682,139.44484577130027,9.137419865765589,30.0,1.65,29.00162232807682,139.44484577130027,75.3021978021978,112357.35,31927.378846153842,80429.97115384616
P00185,2024-12-23,75,8,0,0,10.871794871794872,C,367.48,25,48.29009433962264,27561.0,7.5377777777777775,Healthy,4.578657288343666,10.871794871794872,3.5714285714285716,14.277200759899035,53.10503958773786,5.253130586400074,21.0,1.28,11.075646650103495,49.903485477942326,32.61538461538461,27561.0,11985.501538461538,15575.498461538462
P00186,2024-12-23,138,5,0,0,10.455128205128204,C,964.22,46,92.39484978540773,133062.36000000002,3.939613526570048,Excess,7.343500921897472,10.455128205128204,6.571428571428571,31.061111584605626,99.76623978973383,4.442854520003558,21.0,1.28,24.095892623209217,92.80102082833741,31.365384615384613,133062.36000000002,30243.131153846152,102819.22884615386
P00187,2024-12-23,97,9,0,0,13.538461538461538,B,951.17,25,50.15340909090909,92263.48999999999,7.257731958762887,Healthy,5.834695575312878,13.538461538461538,3.5714285714285716,18.193788015912315,66.54543636756067,5.331490062166474,30.0,1.65,18.193788015912315,66.54543636756067,58.02197802197802,92263.48999999999,55188.76483516483,37074.72516483516
P00188,2024-12-23,75,5,0,0,7.903846153846154,B,3409.48,38,66.42335766423358,255711.0,5.4799999999999995,Healthy,5.82849379774674,7.903846153846154,5.428571428571429,22.40696631013845,65.31355971673186,3.34717332823698,30.0,1.65,22.40696631013845,65.31355971673186,33.87362637362637,255711.0,115491.45164835165,140219.54835164835
P00189,2024-12-23,213,10,0,0,15.5,B,2173.19,43,96.19354838709677,462889.47000000003,3.7840375586854464,Excess,5.759144201657384,15.5,6.142857142857143,23.551962699626717,118.76624841391244,9.04383225791097,30.0,1.65,23.551962699626717,118.76624841391244,66.42857142857143,462889.47000000003,144361.90714285715,318527.5628571429
P00190,2024-12-23,53,2,0,0,5.217948717948718,A,4230.32,28,71.10073710073709,224206.96,5.119496855345912,Healthy,3.0337773150567897,5.217948717948718,4.0,10.011465139687406,30.883260011482278,5.293930434806953,45.0,2.33,14.13740228816464,35.00919715995951,33.543956043956044,224206.96,141901.66813186812,82305.29186813187
P00191,2024-12-23,241,9,0,0,15.621794871794872,C,1101.47,59,107.99015182601559,265454.27,3.3706777316735823,Excess,6.765513068513841,15.621794871794872,8.428571428571429,32.40870422692886,164.07811814634277,7.436273857556749,21.0,1.28,25.141297824526635,156.81071174394057,46.86538461538461,265454.27,51620.815192307695,213833.45480769232
P00192,2024-12-23,90,7,0,0,13.256410256410257,B,498.61,25,47.524177949709866,44874.9,7.659259259259259,Healthy,6.097986759125899,13.256410256410257,3.5714285714285716,19.01478440259969,66.35910674692204,4.733159108956042,30.0,1.65,19.01478440259969,66.35910674692204,56.81318681318682,44874.9,28327.62307692308,16547.276923076923
P00193,2024-12-23,55,16,0,0,11.493589743589743,B,1404.96,23,33.49693251533743,77272.8,10.866666666666665,Healthy,5.510689664551155,11.493589743589743,3.2857142857142856,16.481805947359753,54.24645796201176,3.337012956933311,30.0,1.65,16.481805947359753,54.24645796201176,49.25824175824175,77272.8,69205.85934065933,8066.940659340675
P00194,2024-12-23,231,12,0,0,19.5,C,368.34,39,82.92307692307693,85086.54,4.389610389610389,Healthy,7.741384388987835,19.5,5.571428571428571,30.14989889246408,138.79275603532122,7.661717235733022,21.0,1.28,23.389012474153954,132.0318696170111,58.5,85086.54,21547.89,63538.649999999994
P00195,2024-12-23,78,8,0,0,5.4743589743589745,A,8850.56,35,99.73770491803278,690343.6799999999,3.64957264957265,Excess,3.4218439057717593,5.4743589743589745,5.0,12.624934709803414,39.99672958159829,6.178249772605324,45.0,2.33,17.82793810535876,45.19973297715363,35.19230769230769,690343.6799999999,311471.6307692308,378872.04923076916
P00196,2024-12-23,145,7,0,0,9.762820512820513,B,2689.41,43,103.96585686145765,389964.44999999995,3.5011494252873563,Excess,4.46652376843873,9.762820512820513,6.142857142857143,18.265804346588798,78.23741606820052,7.9383309515783385,30.0,1.65,18.265804346588798,78.23741606820052,41.840659340659336,389964.44999999995,112526.68763736261,277437.7623626373
P00197,2024-12-23,24,1,0,0,6.576923076923077,C,1056.57,19,25.54385964912281,25357.68,14.249999999999998,Healthy,5.484333654397252,6.576923076923077,2.7142857142857144,14.908556416143329,32.76020476779168,1.6098138096061565,21.0,1.28,11.565425583432402,29.41707393508075,19.73076923076923,25357.68,20846.938846153844,4510.7411538461565
P00198,2024-12-23,152,15,0,0,15.826923076923077,C,1165.95,37,67.22721749696234,177224.4,5.414473684210526,Healthy,7.065740571681267,15.826923076923077,5.285714285714286,26.803621338297972,110.46021474489137,5.670875516466761,21.0,1.28,20.793112310922066,104.44970571751547,47.480769230769226,177224.4,55360.202884615384,121864.19711538461
P00199,2024-12-23,716,41,0,0,32.80769230769231,C,1088.55,71,152.76905041031654,779401.7999999999,2.38268156424581,Excess,10.092549397940836,32.80769230769231,10.142857142857142,53.0352941966111,385.79903046034735,13.500443635622402,21.0,1.28,41.14253125555286,373.9062675192891,98.42307692307692,779401.7999999999,107138.44038461537,672263.3596153846
P00200,2024-12-23,82,2,0,0,6.910256410256411,C,287.21,41,83.06493506493507,23551.219999999998,4.382113821138211,Healthy,5.05373933084723,6.910256410256411,5.857142857142857,20.180860950567318,60.655219924926286,4.063255784817983,21.0,1.28,15.655455767712827,56.1298147420718,20.730769230769234,23551.219999999998,5954.084230769231,17597.135769230765
P00201,2024-12-23,358,14,0,0,22.83974358974359,B,1354.83,52,109.72102161100196,485029.13999999996,3.3175046554934826,Excess,9.2996682527523,22.83974358974359,7.428571428571429,41.82192821623009,211.4885948828968,8.56010268462631,30.0,1.65,41.82192821623009,211.4885948828968,97.88461538461539,485029.13999999996,132617.01346153844,352412.12653846154
P00202,2024-12-23,86,1,0,0,4.288461538461538,C,323.4,69,140.37668161434976,27812.399999999998,2.5930232558139537,Excess,3.753724370558402,4.288461538461538,9.857142857142858,19.445622457591952,61.717600479569974,4.42258920677666,21.0,1.28,15.085088936798607,57.35706695877663,12.865384615384615,27812.399999999998,4160.665384615384,23651.734615384616
P00203,2024-12-23,407,18,0,0,21.493589743589745,C,1309.16,61,132.55114822546972,532828.12,2.746109746109746,Excess,7.46907326364527,21.493589743589745,8.714285714285714,36.38032388306326,223.6816059343453,11.187366041825634,21.0,1.28,28.22231186080059,215.52359391208265,64.48076923076923,532828.12,84415.64384615385,448412.47615384613
P00204,2024-12-23,122,16,0,0,18.17948717948718,C,1829.42,33,46.97602256699577,223189.24000000002,7.74863387978142,Healthy,6.381917175276773,18.17948717948718,4.714285714285714,22.863518096873033,108.56681480016974,5.336011697022495,21.0,1.28,17.736547372119688,103.43984407541639,54.53846153846153,223189.24000000002,99773.7523076923,123415.48769230772
P00205,2024-12-23,148,38,0,0,19.557692307692307,C,926.47,25,52.97148475909538,137117.56,6.871621621621621,Healthy,7.264798365086246,19.557692307692307,3.5714285714285716,22.65314440601948,92.50204550492057,6.53330934316884,21.0,1.28,17.57334838769996,87.42224948660106,58.67307692307692,137117.56,54358.84557692308,82758.71442307692
P00206,2024-12-23,76,10,0,0,8.801282051282051,C,492.96,41,60.44573925710124,37464.96,6.021929824561404,Healthy,6.095392095456466,8.801282051282051,5.857142857142857,24.340444226467877,75.89081052683417,3.1223752242515506,21.0,1.28,18.882284005987202,70.43265030635351,26.403846153846153,37464.96,13016.039999999999,24448.92
P00207,2024-12-23,56,7,1,0,9.211538461538462,C,651.73,28,42.5553235908142,36496.880000000005,8.553571428571429,Healthy,6.215495324911366,9.211538461538462,4.0,20.511134572207506,57.35728841836135,2.7302243960643575,21.0,1.28,15.911668031773097,52.75782187792694,27.634615384615387,36496.880000000005,18010.307884615388,18486.572115384617
P00208,2024-12-23,51,4,0,0,3.3076923076923075,A,2809.54,42,107.93023255813954,143286.54,3.372549019607843,Excess,1.9464289372952834,3.3076923076923075,6.0,7.866800232985911,27.712954079139756,6.482940775101202,45.0,2.33,11.108875480519497,30.955029326673344,21.263736263736263,143286.54,59741.31758241758,83545.22241758244
P00209,2024-12-23,150,0,0,0,10.166666666666666,C,213.49,52,103.27868852459017,32023.5,3.5244444444444447,Excess,7.732489757475426,10.166666666666666,7.428571428571429,34.77410406270815,110.29791358651767,4.313554699482839,21.0,1.28,26.97627466682814,102.50008419063766,30.5,32023.5,6511.445000000001,25512.055
P00210,2024-12-23,53,9,0,0,4.185897435897436,B,1074.18,43,88.63093415007657,56931.54,4.1069182389937104,Healthy,3.7153638942682443,4.185897435897436,6.142857142857143,15.193943542542893,40.90731350591286,3.4882319953079013,30.0,1.65,15.193943542542893,40.90731350591286,17.93956043956044,56931.54,19270.317032967036,37661.22296703297
P00211,2024-12-23,114,0,0,0,11.461538461538462,C,1199.34,34,69.62416107382549,136724.75999999998,5.228070175438598,Healthy,8.452054238093393,11.461538461538462,4.857142857142857,30.735243491551103,86.40557316188077,3.709097018585123,21.0,1.28,23.843097981324494,79.51342765165415,34.38461538461539,136724.75999999998,41238.844615384616,95485.91538461536
P00212,2024-12-23,348,23,0,0,20.884615384615383,C,1060.94,50,116.64088397790057,369207.12,3.1206896551724133,Excess,7.652080921668417,20.884615384615383,7.142857142857143,33.744226730601255,182.92005090642544,10.31287522983637,21.0,1.28,26.177339524345214,175.35316370016938,62.653846153846146,369207.12,66471.97153846153,302735.1484615385
P00213,2024-12-23,76,21,3,0,9.455128205128204,C,374.67,38,56.26576271186441,28474.920000000002,6.469298245614034,Healthy,6.992477938856358,9.455128205128204,5.428571428571429,26.88176792105576,78.20960674889459,2.8271950052984147,21.0,1.28,20.853735114515985,72.18157394235482,28.365384615384613,28474.920000000002,10627.658653846154,17847.26134615385
P00214,2024-12-23,109,14,0,0,11.326923076923077,C,933.94,37,67.3616298811545,101799.46,5.4036697247706424,Healthy,8.014634567193788,11.326923076923077,5.285714285714286,30.403215052202242,90.27409417308135,3.585147156734815,21.0,1.28,23.585524404132652,83.45640352501177,33.980769230769226,101799.46,31735.99961538461,70063.46038461539
P00215,2024-12-23,329,17,0,0,14.493589743589743,B,2286.79,61,158.89783281733747,752353.91,2.2907801418439715,Excess,5.579336062792021,14.493589743589743,8.714285714285714,27.175801582345915,153.47708363362796,12.106358629499514,30.0,1.65,27.175801582345915,153.47708363362796,62.11538461538461,752353.91,142044.84038461538,610309.0696153847
P00216,2024-12-23,122,17,0,0,21.634615384615383,C,306.86,29,39.47377777777778,37436.92,9.221311475409836,Healthy,7.533226647465503,21.634615384615383,4.142857142857143,25.299675866410013,114.92879674553089,4.82219616742116,21.0,1.28,19.62641521757868,109.25553609669956,64.90384615384615,37436.92,19916.39423076923,17520.525769230768
P00217,2024-12-23,153,21,0,0,20.641025641025642,C,691.28,36,51.88695652173912,105765.84,7.01525054466231,Healthy,7.20031246450007,20.641025641025642,5.142857142857143,26.942476830850733,133.0963229846969,5.6787652063527405,21.0,1.28,20.90083051120542,127.0546766650516,61.92307692307693,105765.84,42806.18461538462,62959.65538461538
P00218,2024-12-23,350,40,0,0,29.576923076923077,B,2340.25,38,82.83485045513653,819087.5,4.394285714285714,Healthy,12.094807449714015,29.576923076923077,5.428571428571429,46.49708011324015,207.0575196736797,7.527354387578773,30.0,1.65,46.49708011324015,207.0575196736797,126.75824175824175,819087.5,296645.97527472524,522441.52472527476
P00219,2024-12-23,158,6,0,0,6.378205128205129,A,2387.27,53,173.40301507537689,377188.66,2.09915611814346,Excess,3.094934360068856,6.378205128205129,7.571428571428571,14.051552216133864,62.34367675825841,11.244309352427686,45.0,2.33,19.842494947631458,68.134619489756,41.002747252747255,377188.66,97884.62843406593,279304.03156593407
P00220,2024-12-23,89,9,0,0,4.493589743589744,A,8993.0,47,138.641940085592,800377.0,2.6254681647940075,Excess,2.7179137987987363,4.493589743589744,6.714285714285714,11.620358634805072,41.791604056050495,7.658971878323009,45.0,2.33,16.409354920664132,46.58060034190956,28.88736263736264,800377.0,259784.0521978022,540592.9478021978
P00221,2024-12-23,57,17,0,0,15.35897435897436,C,1860.27,24,25.97829716193656,106035.39,14.011695906432749,Healthy,6.736466689400519,15.35897435897436,3.4285714285714284,20.58129566623435,73.24063632557501,2.769504939065335,21.0,1.28,15.96609603198786,68.62543669132852,46.07692307692308,106035.39,85715.5176923077,20319.872307692305
P00222,2024-12-23,302,18,0,0,14.83974358974359,B,2487.27,56,142.45529157667386,751155.54,2.555187637969095,Excess,5.986540597116701,14.83974358974359,8.0,27.938614783660565,146.65656350160927,10.809412074954398,30.0,1.65,27.938614783660565,146.65656350160927,63.598901098901095,751155.54,158187.63873626373,592967.9012637363
P00223,2024-12-23,249,37,0,0,28.416666666666668,C,533.73,33,61.33724340175952,132898.77000000002,5.934404283801874,Healthy,9.296519177477359,28.416666666666668,4.714285714285714,33.30521669500714,167.26950240929287,7.476306257972138,21.0,1.28,25.836774163399483,159.8010598776852,85.25,132898.77000000002,45500.4825,87398.28750000002
P00224,2024-12-23,132,23,0,0,15.628205128205128,B,2857.81,25,59.12387202625102,377230.92,6.156565656565657,Healthy,5.903763642351184,15.628205128205128,3.5714285714285716,18.409156539281486,74.2241748542998,7.1703448073972424,30.0,1.65,18.409156539281486,74.2241748542998,66.97802197802197,377230.92,191410.46098901096,185820.45901098903
P00225,2024-12-23,71,15,0,0,15.294871794871796,C,689.1,22,32.49455155071249,48926.1,11.201877934272302,Healthy,6.441015697020453,15.294871794871796,3.142857142857143,18.840855647914488,66.91045271751156,3.7684063466543813,21.0,1.28,14.615936502624576,62.68553357222165,45.88461538461539,48926.1,31619.088461538464,17307.011538461535
P00226,2024-12-23,97,7,0,0,9.10897435897436,B,1134.87,38,74.54187192118226,110082.38999999998,4.883161512027492,Healthy,3.646604638960286,9.10897435897436,5.428571428571429,14.01894728328716,63.46766523200512,6.919207130170152,30.0,1.65,14.01894728328716,63.46766523200512,39.03846153846154,110082.38999999998,44303.57884615385,65778.81115384614
P00227,2024-12-23,133,18,0,0,15.91025641025641,C,739.27,37,58.5157131345689,98322.91,6.220551378446115,Healthy,6.658849842439172,15.91025641025641,5.285714285714286,25.260096647286858,109.35716624435645,5.265221343255838,21.0,1.28,19.595711338501317,103.69278093557091,47.73076923076923,98322.91,35285.92576923077,63036.98423076923
P00228,2024-12-23,122,6,0,0,5.410256410256411,A,8071.81,49,157.84834123222748,984760.8200000001,2.3060109289617485,Excess,3.022222627678008,5.410256410256411,7.0,13.193481641188466,51.065276512983345,9.246990545629036,45.0,2.33,18.630795287254017,56.50259015904889,34.78021978021978,984760.8200000001,280739.32582417584,704021.4941758242
P00229,2024-12-23,47,0,0,1,4.980769230769231,C,486.91,42,66.05405405405405,22884.77,5.51063829787234,Healthy,4.299243975317661,4.980769230769231,6.0,17.376074131783923,47.26068951639931,2.7048687547913173,21.0,1.28,13.47962114465662,43.364236529272006,14.942307692307693,22884.77,7275.55903846154,15609.210961538462
P00230,2024-12-23,133,1,0,0,9.326923076923077,C,315.21,53,99.81855670103093,41922.93,3.6466165413533833,Excess,6.511690193885257,9.326923076923077,7.571428571428571,29.564231136918156,100.18236300505002,4.498679481433125,21.0,1.28,22.934676275912267,93.55280814404414,27.98076923076923,41922.93,8819.81826923077,33103.11173076923
P00231,2024-12-23,817,29,0,0,35.993589743589745,C,628.39,74,158.88940338379342,513394.63,2.2909016727866174,Excess,13.074228180450067,35.993589743589745,10.571428571428571,70.14017488081444,450.6438378844774,11.648103264474114,21.0,1.28,54.41177202875303,434.91543503241604,107.98076923076923,513394.63,67854.03557692307,445540.59442307695
P00232,2024-12-23,87,2,0,0,4.666666666666667,C,669.91,69,130.5,58282.17,2.789272030651341,Excess,3.59449998018179,4.666666666666667,9.857142857142858,18.62078369063602,64.62078369063603,4.672198627373045,21.0,1.28,14.445214014554004,60.44521401455401,14.0,58282.17,9378.74,48903.43
P00233,2024-12-23,254,9,0,0,10.25,A,10397.09,61,173.46341463414635,2640860.86,2.0984251968503935,Excess,4.140476830885153,10.25,8.714285714285714,20.16741338863311,109.48884196006168,12.59457497624168,45.0,2.33,28.47883223970615,117.80026081113472,65.89285714285714,2640860.86,685093.9660714285,1955766.8939285714
P00234,2024-12-23,80,5,0,0,9.852564102564102,B,4609.98,27,56.837996096291484,368798.39999999997,6.404166666666666,Healthy,4.620856626601424,9.852564102564102,3.857142857142857,14.974050724478518,52.97679797722577,5.342575731309743,30.0,1.65,14.974050724478518,52.97679797722577,42.22527472527472,368798.39999999997,194657.67197802194,174140.72802197802
P00235,2024-12-23,36,1,0,0,2.83974358974359,A,5064.85,35,88.74040632054175,182334.6,4.101851851851852,Healthy,1.878560859160955,2.83974358974359,5.0,6.930973138574601,21.12969108729255,5.1940758217111815,45.0,2.33,9.78737418962353,23.986092138341476,18.255494505494507,182334.6,92461.34134615386,89873.25865384615
P00236,2024-12-23,55,1,0,1,4.301282051282051,A,6060.44,36,89.50819672131148,333324.19999999995,4.066666666666666,Healthy,2.6746597535673917,4.301282051282051,5.142857142857143,10.008171005937278,32.129050126816395,5.495509615830068,45.0,2.33,14.132750572020521,36.25362969289964,27.6510989010989,333324.19999999995,167577.82582417582,165746.37417582414
P00237,2024-12-23,71,15,0,0,6.743589743589744,C,191.53,43,73.69961977186311,13598.63,4.938967136150235,Healthy,4.44300362639422,6.743589743589744,6.142857142857143,18.16961896057905,59.59452738548748,3.907621846888598,21.0,1.28,14.095219557297689,55.52012798220612,20.23076923076923,13598.63,3874.7992307692307,9723.830769230768
P00238,2024-12-23,305,29,0,0,16.833333333333332,C,699.01,53,126.83168316831683,213198.05,2.869945355191257,Excess,12.078684682361489,16.833333333333332,7.571428571428571,54.839375822058706,182.29175677443965,5.561697146037103,21.0,1.28,42.542061243778875,169.9944421961598,50.5,213198.05,35300.005,177898.04499999998
P00239,2024-12-23,315,12,0,0,19.634615384615383,C,273.1,50,112.30166503428012,86026.5,3.241269841269841,Excess,8.09387385895438,19.634615384615383,7.142857142857143,35.692449860539796,175.93970260779255,8.825395881504114,21.0,1.28,27.688688376661176,167.93594112391395,58.903846153846146,86026.5,16086.640384615384,69939.85961538462
P00240,2024-12-23,177,9,0,0,14.301282051282051,C,1112.44,42,86.63558942178395,196901.88,4.2015065913371,Healthy,6.244915218613923,14.301282051282051,6.0,25.239812024699862,111.04750433239217,7.012730515852754,21.0,1.28,19.579975388858074,105.38766769655038,42.90384615384615,196901.88,47727.95461538462,149173.92538461537
P00241,2024-12-23,36,6,0,0,4.461538461538462,C,388.21,36,56.48275862068965,13975.56,6.444444444444445,Healthy,3.4796822535409664,4.461538461538462,5.142857142857143,13.020443065071799,35.96549801012675,2.7648828707352044,21.0,1.28,10.100707347449639,33.04576229250459,13.384615384615385,13975.56,5196.041538461538,8779.51846153846
P00242,2024-12-23,56,25,0,0,14.628205128205128,C,1006.69,22,26.79754601226994,56374.64,13.583333333333332,Healthy,6.9209527115181375,14.628205128205128,3.142857142857143,20.244737339186386,66.21909631354535,2.7661509784868654,21.0,1.28,15.705008360096107,61.67936733445508,43.88461538461539,56374.64,44178.20346153847,12196.43653846153
P00243,2024-12-23,40,5,0,0,5.737179487179487,A,18478.0,20,48.80446927374302,739120.0,7.458333333333334,Healthy,2.791951981025229,5.737179487179487,2.857142857142857,7.786779316011903,24.178720707953296,5.136911985902601,45.0,2.33,10.995876246247112,27.38781763818851,36.88186813186813,739120.0,681503.1593406594,57616.84065934061
P00244,2024-12-23,80,12,0,0,10.493589743589743,B,1043.57,28,53.36591325595602,83485.59999999999,6.820833333333333,Healthy,4.398675452938217,10.493589743589743,4.0,14.515628994696113,56.489987969055086,5.5113009590718605,30.0,1.65,14.515628994696113,56.489987969055086,44.97252747252747,83485.59999999999,46931.980494505486,36553.619505494506
P00245,2024-12-23,226,16,0,0,16.692307692307693,C,1245.35,39,94.77419354838709,281449.1,3.84070796460177,Excess,7.742313886534041,16.692307692307693,5.571428571428571,30.153518950018483,123.15351895001848,7.494979288308287,21.0,1.28,23.391820761226462,116.39182076122646,50.07692307692308,281449.1,62363.29615384615,219085.80384615384
P00246,2024-12-23,181,15,0,0,16.03846153846154,C,993.32,33,78.99760191846522,179790.92,4.607734806629835,Healthy,6.212250763881791,16.03846153846154,4.714285714285714,22.255680207282676,97.8655703171728,8.132755247838787,21.0,1.28,17.265012524437473,92.87490263432758,48.11538461538462,179790.92,47793.97384615385,131996.94615384616
P00247,2024-12-23,62,4,0,0,4.217948717948718,A,9723.56,38,102.8936170212766,602860.72,3.5376344086021505,Excess,2.4633962179043474,4.217948717948718,5.428571428571429,9.470240164696428,32.367676062132325,6.546824465035881,45.0,2.33,13.37312702045011,36.27056291788601,27.115384615384617,602860.72,263658.06923076924,339202.65076923074
P00248,2024-12-23,114,1,0,0,10.76923076923077,C,260.05,39,74.1,29645.7,4.912280701754386,Healthy,7.576573533018779,10.76923076923077,5.571428571428571,29.508020076716864,89.50802007671686,3.8633564605017687,21.0,1.28,22.891070120119753,82.89107012011975,32.30769230769231,29645.7,8401.615384615385,21244.084615384614
P00249,2024-12-23,85,10,0,0,10.493589743589743,C,495.73,42,56.70128283445327,42137.05,6.419607843137254,Healthy,4.435191809318118,10.493589743589743,6.0,17.925528792931143,80.8870672544696,4.741840588463945,21.0,1.28,13.90586476057689,76.86740322211534,31.480769230769226,42137.05,15605.96173076923,26531.08826923077
P00250,2024-12-23,71,4,0,0,4.403846153846154,A,4936.4,41,112.85589519650654,350484.39999999997,3.225352112676057,Excess,2.5872612151720396,4.403846153846154,5.857142857142857,10.331589226908052,36.125545270864095,6.872127650515221,45.0,2.33,14.589456302239858,40.383412346195904,28.310439560439562,350484.39999999997,139751.65384615384,210732.74615384612
P00251,2024-12-23,117,7,0,0,9.012820512820513,B,1971.19,44,90.87055476529162,230629.23,4.005698005698005,Excess,3.8403413482140256,9.012820512820513,6.285714285714286,15.886604752546404,72.53861940456105,7.364695088876465,30.0,1.65,15.886604752546404,72.53861940456105,38.62637362637363,230629.23,76139.92142857143,154489.30857142858
